,bullocks_200-249kg,bullocks_250-299kg,bullocks_300-349kg,bullocks_350-399kg,bullocks_400-449kg,bullocks_450-499kg,bullocks_500-549kg,bullocks_550kg+,heifers_200-249kg,heifers_250-299kg,heifers_300-349kg,heifers_350-399kg,heifers_400-449kg,target_cattle,feeding_stuffs,fertilisers,cereals,compound_feeding_stuffs_for_cattle_excluding_calves,compound_feeding_stuffs_for_pigs,compound_feeding_stuffs_for_poultry,npk_fertilisers,pk_fertilisers,electricity,motor_fuel,cattle,milk,other_goods_and_services,pigs,plant_protection_products,potatoes,poultry,seeds,sheep,straight_feeding_stuffs,straight_fertilisers,crop_output,vegetables,veterinary_expenses,cents_per_kg,eurgbp,eurusd,pbeefusdm,sunshine,rain,temp,petrol,diesel,brent_price,crude_price,all_items,food_and_non-alcoholic_beverages,ale_draught_bar_1_pint,best_back_rashers_per_kg,brandy_take_home_70cl_bottle,broccoli_per_kg,butter_per_lb,carrots_per_kg,cooked_ham_per_kg,diesel_per_ltr,ham_fillet_per_kg,irish_cheddar_per_kg,jam_per_lb,lamb_gigot_chops_per_kg,lamb_loin_chops_per_kg,lambs_liver_per_kg,marmalade_per_lb,mushrooms_per_kg,onions_per_kg,petrol_unleaded_per_ltr,pork_loin_chops_per_kg,pork_sausages_per_kg,pork_steak_per_kg,potatoes_10_kg,sherry_take_home_75cl_bottle,sirloin_steak_per_kg,stout_draught_bar_1_pint,tomatoes_per_kg,vodka_take_home_70cl_bottle,whiskey_take_home_70cl_bottle
2012-07-31,218.28,224.55,217.76,207.02,204.57,204.15,213.38,198.72,229.26,224.07,220.81,220.42,217.35,215.41076923076923,106.06679197168079,103.31488322430992,119.04960874349455,107.73324304850208,100.08835826460485,98.38191326159254,103.49136275994614,110.11722641029482,91.01666981871233,122.90737330694859,99.60690096579134,100.10705000764644,91.28478286354988,107.30501555923024,99.48484935695049,172.4972533062055,101.26664675223924,103.49908208947214,95.39977264115196,124.09983463446524,103.61343219461044,121.54623135434157,102.42482084795937,96.6980950177387,156.04000000000002,0.7847,1.2303,180.363636363636,14.0,112.8,15.0,159.3,149.9,102.62,87.93,99.9,106.4,4.035,10.663,25.729,3.391,2.768,1.175,16.309,1.504,6.055,11.243,1.878,13.32,19.623,5.687,1.901,4.541,1.234,1.599,8.226,5.529,9.108,5.908,11.182,15.764,3.987,2.835,16.685,22.452
2012-08-31,189.89,186.5,200.58,191.44,192.78,196.84,200.05,188.25,204.48,195.67,198.01,197.09,200.46,195.54153846153847,109.653098106163,103.06533629516899,155.40616516121693,111.7092481183426,103.31819267539115,100.68306775808202,103.38465101882828,110.43864216109303,91.01666981871233,128.97892137173469,95.00434653853137,101.9019848068031,91.29830974145628,110.82184325787898,99.48484935695049,128.90172939979655,101.26664675223924,103.49908208947214,96.39105721864343,129.52043994923662,103.1725679152746,132.4317149066482,103.99715297885763,96.6980950177387,159.1275,0.7926,1.2575,183.130434782609,14.0,89.1,16.5,163.1,154.0,113.36,94.16,100.5,106.7,4.034,10.762,25.772,3.334,2.735,1.176,16.574,1.565,6.079,10.959,1.909,12.871,19.121,5.692,1.892,4.591,1.208,1.653,8.272,5.476,9.512,7.862,11.178,15.515,3.986,2.78,17.795,21.34
2012-09-30,186.3,186.56,183.11,185.88,187.29,188.26,195.24,187.21,203.05,176.95,192.19,197.19,201.63,190.06615384615387,112.8962700117287,102.83788040565692,155.40616516121693,114.8284154143987,106.08506861844572,104.45645722988029,103.28207539170724,110.54514678857643,91.01666981871233,132.177159624778,93.35433364220826,107.77444236912149,91.03047755890957,115.3312877143839,99.48484935695049,196.18962360122075,103.17486502030826,103.49908208947214,91.88935202728307,132.91974002999655,102.73964713646733,143.1023412032006,103.72539186981349,96.6980950177387,166.872,0.795,1.2858,180.25,11.3,61.9,13.5,170.1,160.1,112.86,94.56,100.4,106.9,4.042,10.729,25.483,3.216,2.611,1.216,16.786,1.612,6.001,11.061,1.93,12.944,18.849,5.709,1.85,4.424,1.222,1.704,8.276,5.689,9.402,8.66,10.757,16.105,3.989,2.799,18.381,21.702
2012-10-31,159.78,167.91,187.39,187.15,190.35,190.85,191.42,183.52,199.86,186.77,193.01,194.54,201.46,187.2315384615385,115.3535538446147,103.25842834525838,155.40616516121693,117.265237735587,109.25509128088413,106.7794474989642,103.5261061175194,110.76005791189121,96.31056269804817,129.59834688974277,91.65990007737796,113.30667679317355,91.25953269145792,117.4422826292816,99.48484935695049,181.42339776195323,103.17486502030826,104.96945666138227,88.74270557029178,135.15702034380647,103.39419158002181,140.7037192531858,103.62833433086914,96.6980950177387,169.9725,0.8032,1.2958,181.54347826087,8.6,86.3,9.7,167.9,158.8,111.71,89.57,100.3,107.2,4.038,10.726,24.907,3.365,2.73,1.304,16.764,1.587,5.995,10.848,1.922,12.879,18.746,5.746,1.796,4.492,1.168,1.682,8.651,5.817,9.364,8.608,11.349,15.917,3.991,2.823,18.032,21.803
2012-11-30,235.75,173.05,189.59,196.02,197.84,196.33,195.85,188.73,223.69,185.86,192.41,197.75,197.4,197.71307692307693,116.29440576261156,103.25842834525838,155.40616516121693,117.87639659348386,109.896708217707,108.88324020469635,103.5261061175194,110.76005791189121,96.31056269804817,126.64748618113373,93.34645255586021,118.88942919836212,91.28658644727072,117.69200883623544,99.48484935695049,186.61892166836216,99.11232182903612,104.96945666138227,86.90564607805987,136.34303734184516,103.39419158002181,141.58815321544992,103.77392063928565,96.6980950177387,170.435,0.8117,1.2984,192.022727272727,7.5,120.3,7.0,161.2,156.0,109.06,86.73,99.9,107.2,4.061,10.763,24.403,3.256,2.732,1.283,16.788,1.558,6.006,11.056,1.943,12.996,16.803,5.702,1.873,4.434,1.196,1.619,8.536,5.757,9.493,8.714,11.065,15.477,4.012,2.84,18.137,21.595
2012-12-31,205.7,187.98,203.93,194.01,191.44,190.19,198.74,192.41,208.89,206.92,191.14,195.95,201.35,197.5884615384615,116.79080093744612,103.25842834525838,155.40616516121693,118.57089529563942,110.24625739636353,108.14166377389336,103.37803323643338,110.76005791189121,96.31056269804817,125.176964111441,95.9722872345507,118.76364973512426,91.2622380670392,118.0971402007541,99.48484935695049,187.5271617497457,99.11232182903612,104.96945666138227,86.23266388783631,138.07176095065952,103.55703334085757,141.6131581546972,103.44392500687489,96.6980950177387,171.44,0.8127,1.3194,195.619047619048,6.5,115.4,6.5,159.4,152.7,109.49,88.25,100.0,107.9,4.147,10.696,23.017,3.172,2.753,1.258,16.829,1.544,6.057,11.1,2.027,12.902,18.124,5.766,1.845,4.51,1.187,1.599,8.593,5.79,9.376,9.198,10.345,15.818,4.097,2.911,16.668,19.493
2013-01-31,198.49,199.1,197.74,198.41,198.12,193.9,201.14,192.31,236.36,216.89,212.14,206.16,207.66,204.49384615384614,119.44051240242916,103.52106626084607,155.40616516121693,121.8385116892813,113.6850445383912,109.15702719953416,103.49549887394296,110.73152988667243,96.31056269804817,124.12462789067288,99.479370659432,125.22995132059845,90.2883028577784,116.65537558866441,99.48484935695049,178.60101729399798,99.17206511126072,104.96945666138227,81.61273209549071,139.4488328269815,104.00742982082771,139.90911785043957,102.68687620310905,96.70773561622705,169.905,0.8561,1.3578,195.391304347826,5.8,105.7,6.2,157.9,150.8,112.96,94.83,99.5,108.2,4.187,10.887,26.299,3.398,2.75,1.305,16.706,1.525,6.051,10.703,1.76,13.083,18.765,5.782,1.869,4.637,1.224,1.581,8.562,5.953,9.595,9.055,12.434,16.197,4.145,2.957,19.114,24.167
2013-02-28,221.98,209.54,219.74,209.7,211.28,207.49,216.82,199.34,229.69,229.94,222.58,216.4,217.71,216.32384615384615,119.85772275520607,104.2206158490936,155.40616516121693,122.38542941722879,113.6850445383912,109.78102639329026,104.15396822223617,110.44529870031074,96.31056269804817,126.68969742879513,99.72225141143095,123.94535122884132,90.31716019731206,115.76696113299043,99.48484935695049,178.60101729399798,104.17980052877263,104.96945666138227,84.58658582796514,139.6205053263085,104.82878777548221,139.371048602193,101.21160161115515,96.70773561622705,168.2575,0.8614,1.3056,194.275,9.6,49.2,5.5,159.4,153.7,116.05,95.32,100.3,108.0,4.196,10.988,26.651,3.375,2.734,1.303,17.004,1.541,6.189,11.376,2.028,13.042,17.458,5.804,1.875,4.67,1.136,1.603,8.511,5.982,9.605,9.125,12.5,16.032,4.161,2.967,18.867,23.657
2013-03-31,208.27,207.41,206.47,213.3,214.02,216.03,217.43,206.41,227.24,226.0,226.13,221.67,222.96,216.41076923076923,119.34515003608017,104.63707285543047,155.40616516121693,121.0858487208202,115.71242977459906,110.86777599856666,104.57833351830956,110.26081747056267,96.31056269804817,125.90339023398613,102.5494120231943,121.88236183589905,90.28920464963883,115.86577366092183,100.72405497874561,180.21241098677518,104.17980052877263,111.33621291229929,100.41076165214096,135.98307887551437,105.28236165566378,139.35345253383383,100.4545528073893,96.70773561622705,168.31,0.8427,1.2818,191.785714285714,9.0,30.2,4.7,162.1,155.1,108.47,92.96,100.7,107.5,4.19,10.85,26.149,3.259,2.717,1.261,17.211,1.548,6.046,10.723,1.977,12.955,16.841,5.821,1.954,4.426,1.15,1.616,8.96,6.143,9.202,9.348,13.09,15.47,4.162,3.006,17.724,23.018
2013-04-30,196.26,199.38,196.34,199.97,204.85,213.22,216.94,207.53,205.22,208.81,208.37,219.32,219.59,207.3692307692308,119.24808477033208,104.94143829031715,155.40616516121693,121.0858487208202,115.41337103285957,110.78127274559644,104.85297148769817,110.3321375336096,96.31056269804817,124.95609130391037,103.99523313686345,123.47006981447531,90.75272566589814,114.53629601239051,100.66615766690762,186.40406917599188,104.20476787059782,111.33621291229929,105.17620310723761,135.625889320463,105.64776267997817,140.4610787316013,100.77484268590563,96.70773561622705,166.43,0.8475,1.3166,191.681818181818,12.0,63.5,8.4,162.0,153.8,102.25,92.07,100.7,108.0,4.192,10.83,26.551,3.284,2.741,1.319,16.907,1.541,5.967,10.626,2.042,12.988,17.951,5.785,1.923,4.586,1.157,1.618,8.773,6.129,9.494,9.682,13.131,16.138,4.163,3.048,18.452,24.055
2013-05-31,209.22,193.33,194.57,201.05,206.82,215.65,219.81,215.96,193.28,198.22,206.82,213.51,221.46,206.89999999999998,119.04203394304227,104.45543541848198,155.40616516121693,120.83930168155499,114.90225245606847,110.64353941077005,104.36904615007063,110.50520755327015,96.31056269804817,120.62305764862083,106.10378196616388,128.5507353459193,90.58318879613793,110.97365523260993,100.55747323942232,197.88891149542218,104.3652722109027,111.33621291229929,111.44221295945435,135.98769372764679,105.10839899408802,142.15771016497084,100.38661253012826,96.70773561622705,162.5325,0.8549,1.2995,179.586956521739,11.8,67.6,11.0,158.1,148.9,102.56,94.8,100.6,108.0,4.19,11.036,28.131,3.286,2.718,1.319,17.55,1.489,6.036,10.999,1.962,13.216,17.783,5.854,1.865,4.804,1.179,1.575,8.249,6.166,9.535,10.267,13.29,15.89,4.163,2.924,18.948,23.565
2013-06-30,182.79,188.94,193.85,191.88,195.79,204.89,213.03,208.54,188.71,198.11,206.77,211.0,218.39,200.2069230769231,118.73636350090572,103.8941593745781,155.40616516121693,120.53719474611735,114.56124781289023,110.58307111743164,103.86526746525837,110.37873330813359,96.31056269804817,120.2490463612023,107.30528940304353,130.0405002998431,90.53359024381447,110.53888010971184,100.55747323942232,196.8439471007121,104.15394149616797,111.33621291229929,105.52178855627132,135.13486905357072,104.42922969889497,142.31607478020348,101.27954188841616,96.70773561622705,160.918,0.855,1.3008,174.25,15.3,64.2,14.3,157.4,148.0,102.92,95.8,100.7,108.1,4.192,10.897,27.727,3.366,2.742,1.306,17.461,1.477,6.045,11.125,1.987,12.658,18.084,5.874,1.866,4.828,1.201,1.57,8.538,6.152,9.587,10.414,13.416,16.982,4.163,3.025,18.687,23.918
2013-07-31,185.3,188.64,181.87,179.25,178.55,187.74,199.86,192.55,182.99,196.24,196.06,197.99,202.22,189.94307692307692,117.90449714445054,103.46870231505912,155.40616516121693,119.18118603015861,113.84972104033604,111.51025161528727,103.65432565142072,110.32262819187,96.31056269804817,122.00719390914603,100.30043656441954,130.10029709384145,90.62106405427585,110.88831714030556,100.76671615588937,149.53733468972536,104.15394149616797,111.33621291229929,101.52027283061767,133.86855362842746,103.7262299021162,135.35636668971648,102.9586373121532,96.70773561622705,161.518,0.8744,1.33,176.583333333333,14.9,60.0,18.6,154.5,144.4,107.93,104.7,100.6,108.6,4.201,10.817,27.929,3.417,2.739,1.358,17.933,1.483,5.851,11.342,1.844,12.865,18.383,5.915,1.845,4.914,1.199,1.577,8.882,6.22,9.669,10.498,13.472,16.748,4.164,3.079,19.332,24.36
2013-08-31,172.54,194.58,198.32,194.87,192.32,200.23,203.96,196.05,214.24,195.82,207.26,211.15,215.38,199.7476923076923,115.24882553157067,102.63169736912079,111.41130170175248,116.47871795539584,110.79776832268828,109.29560037176802,102.65834940098728,108.55484156247996,96.31056269804817,122.33114069352426,97.71114146788817,134.1582312520727,90.65623393683249,111.23236439664845,100.76671615588937,96.86917599186165,104.15394149616797,111.33621291229929,95.32701780977642,131.12456255047493,103.01846400502026,106.56549441865057,104.50185218136818,96.70773561622705,162.11,0.8524,1.322,176.264705882353,8.8,70.3,16.3,160.1,150.0,111.28,106.54,100.7,107.9,4.207,10.889,27.668,3.274,2.742,1.212,17.968,1.496,5.881,10.979,2.013,12.941,18.98,6.031,1.902,4.954,1.19,1.595,8.625,5.967,9.738,9.779,12.895,16.722,4.172,3.132,18.458,23.617
2013-09-30,169.58,179.13,197.78,187.55,188.16,192.11,196.68,190.84,177.17,193.98,198.8,203.82,206.85,190.95769230769233,111.11333434088213,102.01723919277701,111.41130170175248,112.98973010044189,107.01564620962465,106.78700603563149,101.9775450371113,108.0508464502816,96.31056269804817,125.03658717154376,95.82684536830945,135.48613247051827,91.14229974960246,115.00430807650186,100.76671615588937,160.99287894201424,104.15394149616797,111.33621291229929,89.2701780977643,119.79694650617235,102.42746756569439,116.71935197075965,104.20097381064073,96.70773561622705,166.548,0.8355,1.3524,175.595238095238,12.2,43.6,14.8,161.2,152.1,111.6,106.24,100.6,107.1,4.198,10.645,27.274,3.281,2.784,1.319,17.637,1.522,5.885,10.694,1.947,12.886,18.569,5.92,1.853,4.751,1.194,1.609,8.547,6.007,9.504,9.225,13.351,16.69,4.167,3.019,19.109,24.089
2013-10-31,176.91,184.93,190.67,201.4,203.88,202.61,203.31,195.25,212.23,206.57,203.51,211.21,212.01,200.3453846153846,108.38188370474278,101.73905573078383,111.41130170175248,110.05720933059007,103.13487355058462,105.85898570036841,101.73020542010165,107.50976490529887,96.95435194584141,121.55268675409414,95.51733361354977,138.9388818343182,91.01063813798017,119.52093889867447,100.76671615588937,126.5969481180061,104.15394149616797,110.26435107483208,88.53353543008716,117.33815329000498,102.09860664381142,111.16455102242418,104.06509325611866,96.70773561622705,173.02,0.8465,1.3582,178.065217391304,9.2,127.5,13.0,156.6,149.5,109.08,100.55,100.4,107.3,4.198,10.775,27.988,3.057,2.783,1.262,17.988,1.492,5.908,10.869,1.962,12.963,18.667,5.969,1.917,4.839,1.222,1.566,8.751,5.933,9.688,8.797,13.56,16.634,4.167,3.028,19.983,23.872
2013-11-30,179.24,173.8,186.86,190.37,194.77,195.96,194.78,183.6,232.06,197.75,195.78,197.93,203.62,194.3476923076923,106.52487191003581,101.5672365336704,111.41130170175248,108.17685409450392,101.57200033401365,104.81422796546586,101.73020542010165,107.16267393180377,98.56768471309307,119.3125456572725,94.55297522950681,141.26992582104606,91.03408472635127,118.17798681451615,100.76671615588937,93.36317395727364,104.30285385633968,110.26435107483208,89.8340280409246,113.08510556474252,101.72685081907417,105.89499160327964,104.20097381064073,96.70773561622705,170.945,0.8301,1.3589,183.309523809524,7.2,89.2,7.5,153.7,147.9,107.79,93.93,100.2,106.9,4.322,10.707,26.643,3.265,2.785,1.32,18.105,1.473,6.072,11.407,2.021,11.907,17.152,5.911,1.95,4.826,1.174,1.53,8.499,5.92,9.678,7.98,13.034,16.447,4.284,3.053,18.993,23.084
2013-12-31,185.62,205.21,203.24,198.53,197.55,195.39,195.45,183.99,215.46,214.56,209.37,208.22,204.41,201.30769230769226,106.023368037004,101.41996293614459,111.41130170175248,107.60389266522559,101.45237683731787,103.46292957683391,101.57220586542326,107.01813193736199,98.56768471309307,120.73791150853674,94.12166486755001,144.80721547980912,91.03047755890957,114.34675561790392,100.76671615588937,87.49379450661242,104.30285385633968,110.26435107483208,93.91739295187571,113.21524439487752,101.57989605929556,104.81422256248148,103.81274365486337,96.70773561622705,165.934,0.83,1.3745,185.954545454545,5.4,161.7,7.5,153.8,147.9,110.76,97.89,100.2,106.7,4.328,10.678,26.836,3.369,2.783,1.319,18.071,1.482,6.026,11.312,2.05,12.737,18.393,5.812,1.889,4.846,1.175,1.535,8.419,5.968,9.79,6.484,12.621,16.221,4.293,3.151,17.652,22.102
2014-01-31,218.11,212.56,217.4,192.08,192.82,194.96,191.86,180.03,230.92,216.75,217.42,210.74,204.55,206.16923076923084,105.83349475400554,99.33522334450156,111.41130170175248,107.31393945707566,101.45237683731787,103.31763770534023,100.12291152093873,102.29769469782879,99.42993002458594,119.32334388341843,93.95831144142683,144.76185239470695,93.55820014368551,108.18714194494497,100.76671615588937,83.54832146490337,103.95598614312529,110.26435107483208,89.75217885562714,113.2909279698496,98.68369576657757,102.49987651881851,99.19280480111291,98.77853617152552,157.865,0.8203,1.3485,187.45652173913,5.3,179.0,6.1,152.9,147.6,108.12,94.86,99.7,106.4,4.327,10.51,29.019,3.322,2.783,1.327,17.494,1.474,6.005,11.048,1.745,12.79,17.792,5.812,1.879,4.817,1.2,1.527,8.116,5.798,9.474,6.7,13.75,16.287,4.297,3.126,20.753,25.329
2014-02-28,200.12,181.68,204.7,197.49,198.6,194.47,192.27,178.93,219.59,222.56,217.49,210.73,208.9,202.1176923076923,105.8351976534046,98.91303903159425,111.41130170175248,107.82352787978229,101.45237683731787,102.25272387265825,99.26425425519962,100.92359481645784,99.42993002458594,119.17609534506471,91.59183614982663,143.4782832821567,94.08304300645382,105.97014813644812,100.76671615588937,78.87039674465922,103.95598614312529,110.26435107483208,92.86244789693066,112.47317617198014,98.73294546985473,101.22740294379136,97.75635322473671,98.77853617152552,155.03,0.8241,1.3802,190.25,7.4,190.4,6.0,152.1,146.7,108.9,100.68,100.2,106.2,4.323,10.684,29.119,3.112,2.797,1.281,18.301,1.469,5.99,11.371,1.906,12.898,18.969,5.79,1.86,4.681,1.184,1.522,8.348,6.057,9.638,5.925,13.803,15.106,4.295,3.113,20.663,25.334
2014-03-31,209.73,199.27,199.93,205.55,203.23,203.26,199.41,187.44,218.18,214.41,210.79,211.58,214.23,205.92384615384617,105.8351976534046,99.36631443731255,111.41130170175248,107.82352787978229,101.45237683731787,102.25272387265825,99.46444217264553,100.98540553776516,99.90080705234841,119.03179177747802,90.73996236184219,138.19966974299408,94.13083797505645,104.11247261133813,100.44878881193702,70.706002034588,104.48832553846977,101.72982296672978,102.05683971201213,112.47317617198014,99.5106141716021,99.60208189271954,96.88283537423767,98.77853617152552,152.58999999999997,0.8263,1.377,197.761904761905,10.0,87.2,7.8,153.1,146.0,107.48,100.51,100.9,105.9,4.328,10.446,27.655,3.164,2.763,1.192,18.228,1.473,6.064,11.249,2.033,13.073,17.162,5.689,1.809,4.619,1.208,1.527,8.911,6.073,9.063,5.452,14.112,16.215,4.294,3.184,20.01,24.922
2014-04-30,214.39,208.25,207.14,205.41,202.01,205.84,202.93,184.99,206.88,214.01,212.22,216.93,215.33,207.41,105.88032448748048,100.09122781180069,111.41130170175248,107.82786849667076,102.5911303837856,101.50778809222534,100.130356526133,101.5692791205761,99.90080705234841,118.21407156115356,91.35468709698992,133.31282830244118,94.41580420295126,109.53817869047948,100.55137878554466,65.54954221770092,100.97506386735206,101.72982296672978,113.16104585070104,112.02830442641232,100.36056872815948,98.81211103427836,96.97989291318201,98.77853617152552,160.4025,0.8216,1.3866,191.227272727273,13.6,40.6,11.0,153.2,147.1,107.76,102.04,101.0,105.8,4.329,10.458,28.713,3.07,2.764,1.242,18.007,1.468,5.859,11.354,1.868,12.999,18.837,5.747,1.911,4.425,1.229,1.53,8.901,6.036,9.394,5.39,13.712,15.197,4.295,3.132,20.466,25.363
2014-05-31,199.74,205.16,204.87,203.94,203.43,197.58,198.19,183.64,222.33,215.94,214.4,216.87,211.23,205.94769230769228,106.17066883502524,100.91268721133349,111.41130170175248,108.16817286072697,102.44354295279727,101.69087264705551,100.5274234698274,102.897734161597,99.90080705234841,118.55077988552247,92.70306932490138,128.7827056674645,94.67461846689372,115.40854114531204,100.65803172840407,60.29542217700916,100.97506386735206,101.72982296672978,111.5877226222054,111.67572972349342,101.70699206775275,97.77301689222561,96.43637069509373,98.77853617152552,166.1225,0.8135,1.363,194.545454545455,12.0,88.0,12.2,154.3,146.8,109.54,101.8,100.9,106.0,4.331,10.693,30.34,3.153,2.742,1.312,17.538,1.471,5.856,11.076,2.018,13.2,18.511,5.751,1.942,4.543,1.23,1.54,8.101,6.027,9.535,5.33,12.872,16.573,4.294,3.121,20.562,25.041
2014-06-30,195.51,195.57,198.02,197.9,191.14,189.81,184.0,167.93,205.57,203.31,206.91,208.56,203.12,195.95,105.7815563223333,100.3595930339588,111.41130170175248,107.66987004193037,102.57481808878161,101.50946776704029,100.21804214286551,101.2497652381258,99.90080705234841,118.57924793627086,89.44603127597178,128.29299054420238,94.90637897502337,119.24156893334121,100.65803172840407,66.24292980671414,101.04283236659191,101.72982296672978,110.33270178097764,109.7891781717494,100.86418666167107,99.08994369258123,97.43606334622041,98.77853617152552,171.834,0.8003,1.3691,200.785714285714,14.5,40.5,15.3,155.0,146.8,111.8,105.15,101.1,105.6,4.342,10.803,29.274,3.134,2.748,1.305,17.56,1.468,5.84,11.121,1.956,12.971,18.025,5.741,1.855,4.637,1.226,1.547,8.423,6.043,9.306,5.121,13.999,16.568,4.296,3.095,20.369,24.393
